C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_16_59_530.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_16_59_530.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_16_59_530.jpg, -0.207507, 1, 0, 30.17975
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_16_59_632.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_16_59_632.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_16_59_632.jpg, 0, 1, 0, 30.18989
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_16_59_733.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_16_59_733.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_16_59_733.jpg, 0, 1, 0, 30.19018
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_16_59_835.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_16_59_835.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_16_59_835.jpg, 0, 1, 0, 30.19056
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_16_59_938.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_16_59_938.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_16_59_938.jpg, 0, 1, 0, 30.19032
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_041.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_041.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_041.jpg, -0.1183179, 1, 0, 30.18666
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_141.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_141.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_141.jpg, -0.177495, 1, 0, 30.18741
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_242.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_242.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_242.jpg, 0, 1, 0, 30.18963
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_343.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_343.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_343.jpg, 0, 1, 0, 30.19017
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_445.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_445.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_445.jpg, -0.0112815, 1, 0, 30.19048
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_547.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_547.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_547.jpg, -0.3111678, 1, 0, 30.16775
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_649.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_649.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_649.jpg, -0.08016635, 1, 0, 30.19136
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_751.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_751.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_751.jpg, 0, 1, 0, 30.18984
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_853.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_853.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_853.jpg, 0, 1, 0, 30.19023
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_00_955.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_00_955.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_00_955.jpg, 0, 1, 0, 30.19028
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_058.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_058.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_058.jpg, -0.1101513, 1, 0, 30.1873
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_160.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_160.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_160.jpg, -0.3705366, 1, 0, 30.16045
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_262.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_262.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_262.jpg, -0.07574942, 1, 0, 30.19133
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_365.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_365.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_365.jpg, 0, 1, 0, 30.18979
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_467.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_467.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_467.jpg, 0, 1, 0, 30.19026
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_567.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_567.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_567.jpg, -0.0354255, 1, 0, 30.18991
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_668.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_668.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_668.jpg, -0.3360546, 1, 0, 30.16463
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_771.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_771.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_771.jpg, -0.1085757, 1, 0, 30.19152
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_870.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_870.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_870.jpg, 0, 1, 0, 30.18963
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_01_973.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_01_973.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_01_973.jpg, 0, 1, 0, 30.19024
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_075.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_075.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_075.jpg, 0, 1, 0, 30.1903
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_176.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_176.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_176.jpg, 0, 1, 0, 30.19029
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_279.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_279.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_279.jpg, -0.1329126, 1, 0, 30.18585
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_380.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_380.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_380.jpg, -0.2773389, 1, 0, 30.1757
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_483.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_483.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_483.jpg, 0, 1, 0, 30.18798
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_583.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_583.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_583.jpg, 0, 1, 0, 30.18998
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_685.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_685.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_685.jpg, 0, 1, 0, 30.19026
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_786.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_786.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_786.jpg, 0, 1, 0, 30.19029
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_888.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_888.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_888.jpg, 0, 1, 0, 30.19032
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_02_991.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_02_991.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_02_991.jpg, 0, 1, 0, 30.19029
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_03_093.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_03_093.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_03_093.jpg, -0.2559129, 1, 0, 30.1735
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_03_199.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_03_199.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_03_199.jpg, 0, 1, 0, 30.1896
C:\Users\ggtx0\Desktop\Data4\IMG\center_2020_02_23_14_17_03_301.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\left_2020_02_23_14_17_03_301.jpg, C:\Users\ggtx0\Desktop\Data4\IMG\right_2020_02_23_14_17_03_301.jpg, 0, 1, 0, 30.19003
